GTCBSA,ALL_fpll,SOCIAL_fpll,CARE_fpll,K1_deaths,K2_deaths,K3_deaths,K1_cases,K2_cases,K3_cases,LOG_POP,%_REPUBLICAN,%_DEMOCRAT,%_OTHER_VOTES,%_GREEN,%_LIBERTARIAN,Perc.Native,workplace_close_H,stay_at_home_H,school_closing_H,cancel_events_H,close_transit_H,movement_restriction_H
24660,0.190866006,0.153584025,0.072595668,0.299808569,0.010076234,0.015449767,0.438335715,0.03100706,0.011546728,5.881990876,0.481961781,0.50466087,0.003634024,0.002223806,0.00751952,65,1,1,1,1,1,0.942857143
24700,0,0,0,0.218628007,0,0.030064365,0.320028636,0.010531529,0.03746701,4.424260772,0.779278913,0.198502482,0,0,0.022218605,0,0.914285714,0.624489796,0.363265306,0.620408163,0,0
24740,0,0,0,0.007173613,0.053894494,0.011570122,0.244812723,0.053163603,0.008477663,4.663295646,0.294313638,0.694302532,0.007385606,0.001055087,0.002943136,0,0.869387755,1,0.534693878,0.648979592,0.310204082,1
24780,0.085816502,0.085102401,0.033889847,0.099021026,0.092613585,0.01150721,0.296033537,0.039660986,0,5.251475177,0.4451372,0.539572699,0.003802542,0.002397999,0.00908956,76.5,1,1,1,1,1,0.942857143
24820,0,0,0,0.282651365,0.018688974,0,0.533785441,0.023362168,0.029815045,4.711916843,0.810938306,0.174356895,0.002506081,0,0.012198717,0,1,1,0.440816327,1,0,1
24860,0.226746992,0.170267813,0.035303572,0.24073532,0.024315205,0.010354361,0.419652101,0.048740494,0.017308769,5.952279896,0.634203969,0.348200922,0.000777784,0.002498406,0.014318919,62.6,1,1,0.379591837,0.787755102,0,1
24900,0,0,0,0.155146774,0,0.00364964,0.310690718,0.02572748,0.008708275,4.594304135,0.425033145,0.565083765,0.006207063,0.000964204,0.002711824,0,0.869387755,1,0.534693878,0.648979592,0.310204082,1
24940,0,0,0,0.034456125,0.004779829,0,0.166357666,0.047368855,0,4.847640512,0.622111209,0.365579784,0.000517563,0.002655325,0.009136119,72.9,1,1,0.379591837,0.787755102,0,1
24980,0,0,0,0.057762265,0.080278368,0.017079596,0.152156446,0.07508409,0.006466328,4.324035393,0.557327468,0.433874072,0.004582531,0.000733205,0.003482724,0,0.869387755,1,0.534693878,0.648979592,0.310204082,1
25020,0,0,0,0,0,0,0.036146069,0.040483493,0.021188465,4.878653902,0,0,0,0,0,94.7,0,0,0,0,0,0
25060,0,0,0,0.259990138,0.015017367,0,0.443812517,0.043055276,0,5.615018422,0.656113653,0.327941138,0.00548034,0.001322157,0.009142714,56.8,0.869387755,1,0.534693878,0.648979592,0.310204082,1
25100,0,0,0,0.035881944,0.008941801,0.004061262,0.289027075,0.010074432,0.009059898,4.31816772,0.815975367,0.161927187,0.005977178,0,0.016120268,0,0.930612245,0.285714286,0.028571429,0,0,0.359183673
25180,0.205938759,0.146305696,0.041430559,0.156783291,0.006070261,0.018776818,0.404700814,0,0.024884613,5.452011965,0.616046734,0.36232127,0.003067536,0.004106811,0.01445765,51,0.865447222,0.470962603,0.406530954,0.577595398,0.200815302,0.958452006
25200,0,0,0,0.138868089,0,0.04700278,0.53142024,0.002942001,0.014833718,4.369605434,0.375899393,0.593255334,0.018582244,0,0.012263029,0,0.224489796,1,0.012244898,0.371428571,0,0.518367347
25220,0,0,0,0.180315672,0,0.012304227,0.349423231,0.03444412,0,5.120761427,0.655659805,0.327552418,0.0065729,0,0.010214877,81.2,1,1,0.383673469,1,0,1
25260,0.175758638,0.170068488,0.031883994,0.060518471,0.137365561,0.045504751,0.150933186,0.0280445,0.010020919,5.178087315,0.548824696,0.426324069,0.008230546,0.002849912,0.013770776,81.9,0.028571429,0.832653061,0.4,0.485714286,0,0.991836735
25300,0,0,0,0,0.156944613,0.015522164,0,0.07969209,0.020292761,4.589301584,0.752814308,0.231825355,0.000683851,0.001998948,0.012677538,0,0.012244898,0.126530612,0.395918367,0.110204082,0,0.187755102
25420,0.210945259,0.210945259,0.036087063,0.18904014,0.020467967,0.02178591,0.212245659,0,0.023848366,5.756645996,0.516279515,0.469295155,0,0,0.01442533,76.5,0.857142857,0.885714286,0.175510204,0.163265306,0,0.885714286
25460,0,0,0,0,0.129723449,0.025947,0.063733961,0.083652798,0.018147031,4.654590417,0.797840091,0.178713528,0.011983706,0.003126184,0.008336491,0,0.946938776,1,0.665306122,1,0,1
25500,0,0,0,0.085010349,0.008481604,0.004219139,0.169896598,0.029208248,0,5.125666655,0.590012148,0.388514956,0.004777227,0,0.016695669,67.6,1,1,0.530612245,0.534693878,0,1
25540,0.176690517,0.123195861,0.046046954,0.278741211,0,0.00510697,0.550262368,0,0.020432613,6.081950795,0.372709965,0.610835473,0.000338499,0.004155754,0.011960308,65.6,1,0.457142857,0.289795918,0.934693878,1,1
25580,0,0,0,0.033788759,0,0,0.239025533,0.00602682,0.026966954,4.49950838,0.690658814,0.28852212,0,0,0.020819066,0,0.604081633,0.889795918,0.563265306,0.469387755,1,1
25620,0,0,0,0.109466891,0.01633319,0.008229263,0.23398411,0.028992038,0,5.225766601,0.643312391,0.339974264,0.006010143,0.001407918,0.009295284,76.3,0.869387755,1,0.534693878,0.648979592,0.310204082,1
25700,0,0,0,0,0.053597498,0,0.219496607,0.097865676,0.017975952,4.459015332,0.707101449,0.270797101,0,0,0.022101449,0,0.791836735,1,0.334693878,0.828571429,0,1
25720,0,0,0,0.021299665,0.088627091,0.028936737,0.326105528,0,0.023505751,4.862196996,0.606801574,0.347779651,0.023102867,0.002529511,0.019786397,54.6,0.546938776,0.387755102,0.314285714,0.244897959,0,1
25740,0,0,0,0,0.099021026,0.032452953,0.222735863,0.081809692,0.034593344,4.901578185,0.530664868,0.443668677,0,0,0.025666455,53.2,1,0.040816327,0.395918367,1,0,1
25760,0,0,0,0,0.068384075,0,0.204432518,0.025508439,0.014791053,4.269653017,0.387215636,0.580422941,0.027395066,0.002563281,0.002403076,0,0.946938776,1,0.665306122,1,0,1
25780,0,0,0,0.161110799,0.00613289,0.017232742,0.17640491,0,0.015215504,4.648155015,0.399590457,0.591980571,0.002809658,0.001142912,0.004476404,0,1,1,1,1,1,0.942857143
25820,0,0,0,0.19094925,0,0.019894794,0.144071166,0.0241751,0.038607089,4.272676878,0.714533623,0.274186551,0,0.003687636,0.007592191,0,0.67755102,0.216326531,0.236734694,0.036734694,0,0.081632653
25840,0,0,0,0,0.090068183,0,0.105069395,0.061632129,0.011308018,4.946609447,0.651430968,0.316542615,0.006630674,0.002699444,0.022696299,42.9,0.32244898,0.836734694,0.126530612,0.836734694,0,0.134693878
25860,0.236015085,0.144197378,0.109258918,0.11378733,0.014632682,0,0.472909497,0.023012439,0,5.564284854,0.709679107,0.278384234,0.003160781,0.001857744,0.006918134,73.3,1,1,1,1,1,0.942857143
25880,0,0,0,0.157565041,0,0.010884734,0.353164177,0,0.045064301,4.660457543,0.731138958,0.252467599,0.00278946,0.002403227,0.011200755,0,0.657142857,0.987755102,0.636734694,0.371428571,0,1
25900,0,0,0,0,0,0.229919702,0.297954898,0.059253355,0.023424907,5.299853637,0.306295124,0.668811351,0.004031248,0.009167103,0.011695174,63.6,1,0.595918367,0.224489796,1,0.685714286,1
25940,0.235669613,0.235669613,0,0.191597,0.05833015,0.014783492,0.215665053,0.044605634,0.010528129,5.331937217,0.537044792,0.4508995,0.000659366,0.002191947,0.009204395,37.9,1,1,0.379591837,0.787755102,0,1
25980,0,0,0,0.099021026,0.06645319,0.020873935,0.274695387,0.076335106,0.011258693,4.903312506,0.42473655,0.559511925,0,0,0.015751525,42.2,1,0,0.297959184,1,0,1
26020,0,0,0,0,0.126191015,0.02580339,0.154642453,0.066411023,0.025809508,4.846813214,0.790276317,0.194139019,0.002963954,0.002390286,0.010230424,49.8,0.816326531,1,0.657142857,1,0,0.510204082
26090,0,0,0,0.203721395,0,0.033280524,0.299642324,0.013416064,0.038842746,5.06499304,0.616925507,0.364399201,0.002489045,0.002131338,0.014054908,82.3,0.657142857,0.987755102,0.636734694,0.371428571,0,1
26140,0,0,0,0.185477623,0.066325233,0.027251701,0.272906381,0.055211611,0.013366058,5.161873885,0.701141533,0.290661746,0.00139473,0.000922668,0.005879324,30.5,0,0.012244898,0.726530612,0,0,1
26220,0,0,0,0,0,0.069551258,0.120067424,0.016761367,0.016035366,4.365656429,0.302139037,0.669518717,0.008938121,0.004201681,0.015202445,0,0.32244898,0.836734694,0.126530612,0.836734694,0,0.134693878
26300,0,0,0,0,0.171425509,0.025262491,0.250376283,0.043513466,0.017116545,4.993678662,0.657684563,0.31776737,0.013280843,0.002307745,0.008959479,56.4,0.946938776,1,0.665306122,1,0,1
26340,0,0,0,0,0.181699869,0.010415702,0.177844856,0.062011517,0.011888192,4.581847299,0.560374913,0.419882341,0.002044072,0.002642337,0.015056337,0,0.657142857,0.987755102,0.636734694,0.371428571,0,1
26380,0,0,0,0.257314789,0.007168471,0.011342357,0.325433294,0.033154461,0.01233134,5.322554193,0.767920286,0.21685511,0.005860654,0,0.00936395,89.3,1,1,0.383673469,1,0,1
26420,0.181739444,0.156106769,0.041474178,0.250652045,0.033745348,0.009900164,0.245426191,0.048975875,0,6.837849568,0.488134104,0.498508166,0.000117308,0.002904587,0.010335834,71.6,0.67755102,0.216326531,0.236734694,0.036734694,0,0.081632653
26460,0,0,0,0.137978631,0,0.03417567,0.234350452,0,0.022776168,4.78082837,0.404236885,0.569743719,0.010871692,0.005170342,0.009977362,0,0.555102041,0.902040816,0.502040816,0.591836735,1,1
26500,0,0,0,0.057762265,0.03187765,0.072630721,0.209907205,0,0.03266913,4.656759207,0.748552124,0.238899614,0,0,0.012548263,0,0.857142857,0.885714286,0.175510204,0.163265306,0,0.885714286
26540,0,0,0,0,0,0.049428255,0.184558615,0.015755108,0.036831276,4.56061193,0.737394133,0.238656122,0.000673061,0.000392619,0.022884065,0,0.914285714,0.624489796,0.363265306,0.620408163,0,0
26580,0.376779294,0.291065816,0.148082148,0.179141211,0.023291669,0.014592854,0.295424737,0.035496778,0.026066129,5.558506973,0.680713629,0.303222798,0.001323402,0.001777139,0.012963033,66.7,0.937148565,0.454601996,0.500432665,1,0,1
26620,0.282093305,0.257398109,0.02859979,0.098091687,0.075525285,0.045563449,0.399049772,0.049205516,0.01712774,5.659919051,0.563192105,0.413758904,0.023048991,0,0,56.7,0.873469388,0.795918367,0,0.081632653,0,1
26660,0,0,0,0.377623392,0.003030637,0.015961908,0.220081662,0.019318398,0,4.859264423,0.68589198,0.301374795,9.82E-05,0.002422259,0.010212766,81.6,0.67755102,0.216326531,0.236734694,0.036734694,0,0.081632653
26700,0,0,0,0.123776282,0,0,0.218554839,0.030349811,0.024057475,4.308863088,0.679000141,0.297556842,0,0,0.023443017,0,0.971428571,0.971428571,0.608163265,0,0,1
26740,0,0,0,0,0.176252475,0.056858486,0.241392604,0.055465218,0.025095153,4.797717533,0.660069432,0.318027272,0,0,0.021903296,81,0.791836735,1,0.334693878,0.828571429,0,1
26780,0,0,0,0,0.099021026,0.050579671,0.149595629,0.052905535,0.053861718,4.554271049,0.668131658,0.306358382,0.008789949,0.002770745,0.013949267,0,1,1,0.044897959,1,0.171428571,1
26820,0.32551583,0.270791358,0.151190698,0,0.069586471,0.038647948,0.126609492,0.066000315,0.016964447,5.162883887,0.734461003,0.231421468,0.011827602,0,0.022289927,60.7,0.224489796,1,0.012244898,0.371428571,0,0.518367347
26860,0,0,0,0.167057651,0.041097439,0.045999935,0.253943031,0.041535995,0.028409885,4.929582394,0.681804942,0.306665372,0,0,0.011529686,89.8,0.857142857,0.885714286,0.175510204,0.163265306,0,0.885714286
26900,0.236849597,0.212076661,0.053849312,0.176091153,0,0.01097615,0.371515211,0,0.023289442,6.307383064,0.501174985,0.477821442,0.000352444,0.000395981,0.020255149,72.4,0.914285714,0.624489796,0.363265306,0.620408163,0,0
26940,0,0,0,0,0.05796719,0,0.230357609,0.03763257,0.006348214,4.417770531,0.289123024,0.700444169,0.007127363,0.001446132,0.001859312,0,0.869387755,1,0.534693878,0.648979592,0.310204082,1
26980,0.164255869,0.136912495,0.016173798,0.135721126,0.023453534,0.027677823,0.181766206,0.041405419,0.024918053,5.232175001,0.315815345,0.666603916,0.003545432,0.002447289,0.011588019,63.5,0.840816327,1,0.191836735,0.273469388,0,1
27020,0,0,0,0.000159454,0,0.110277256,0.274399613,0.07688519,0.049587078,4.473530762,0.670317759,0.315191968,0.00171145,0.000855725,0.011923099,0,0.616307874,0.981836988,0.551513859,0.324675474,0,0.992306452
27060,0,0,0,0,0,0.093449315,0.375566585,0.026307307,0.016919397,5.011325106,0.240965949,0.730085997,0.010727936,0.007926511,0.010293607,61,0.555102041,0.902040816,0.502040816,0.591836735,1,1
27100,0.101843501,0.021538146,0,0.182007598,0,0.014549773,0.209575135,0,0.037356584,5.200401751,0.585844845,0.395679005,0.002077639,0.00263415,0.013764361,84.4,0.657142857,0.987755102,0.636734694,0.371428571,0,1
27140,0.260532196,0.233419099,0.066765975,0.174136469,0.031682555,0.010539986,0.428808772,0.040774093,0.013181798,5.776502874,0.480327944,0.507030642,0.006210018,0.000973297,0.005458099,80,0.869387755,1,0.534693878,0.648979592,0.310204082,1
27160,0,0,0,0,0.132809785,0.01921327,0.068367154,0.063960271,0.011357323,4.511214701,0.764431526,0.223806949,0.002027849,0,0.009733676,0,1,1,0.440816327,1,0,1
27180,0,0,0,0.171425509,0.148801785,0.008513558,0.271643587,0.040836381,0.00848062,5.251497082,0.610224545,0.37395848,0.015816975,0,0,75,0.134693878,0.742857143,0.253061224,0.669387755,0,0.971428571
27220,0,0,0,0,0,0.022648562,0.238501379,0.021119161,0.024379364,4.540404562,0.340635942,0.622977193,0.019163433,0,0.017223431,0,0.744684504,1,0.214847048,0.793060072,0,0.84143564
27260,0.173880668,0.130143149,0.061771778,0.167623494,0.029217161,0.010686189,0.427012273,0.079682749,0.014414259,6.177124807,0.558042591,0.429579667,0.001604907,0.00137069,0.009402146,49.8,0,0.012244898,0.726530612,0,0,1
27300,0,0,0,0,0.127172069,0.036464907,0.220669107,0.016214619,0.030831958,4.59386179,0.668513798,0.312977945,0.002161144,0.00365732,0.012689793,0,0.759183673,0.983673469,0.13877551,0.653061224,0,0.269387755
27340,0.242184795,0.228218589,0.114034626,0.099021026,0.057923587,0.019640479,0.18083401,0.043064509,0.017668032,5.290188258,0.637890219,0.335931335,0.003447082,0.001882744,0.020848619,32.8,1,1,1,1,1,0.942857143
27380,0,0,0,0,0.057865705,0.019208045,0.310844842,0.09807609,0,4.716987742,0.77409268,0.215808899,0,0.001845397,0.008253024,0,0.67755102,0.216326531,0.236734694,0.036734694,0,0.081632653
27420,0,0,0,0,0,0.088863779,0.105834115,0.030411745,0.043535649,4.321494867,0.702279345,0.268701677,0.004016468,0,0.02500251,0,0.702040816,1,0.126530612,0,0,1
27460,0,0,0,0.1050223,0.079945113,0.061611651,0.217695921,0.042087009,0.030741639,5.108889609,0.583118621,0.386264012,0.014572528,0.003396353,0.012648486,77.9,0.555102041,0.902040816,0.502040816,0.591836735,1,1
27500,0,0,0,0.140139237,0,0.026207106,0.217970342,0.0076322,0.011166538,5.20992231,0.435074977,0.546602624,0.005342081,0.000164011,0.012816307,73,0.375510204,0.946938776,0.048979592,0.048979592,0,0.946938776
27540,0,0,0,0.033174418,0,0,0.148037548,0.040921683,0,4.739738436,0.70471597,0.275348339,0.000464452,0,0.01947124,0,0.914285714,0.624489796,0.363265306,0.620408163,0,0
27580,0,0,0,0,0,0,0,0.149142448,0.031407488,4.162534537,0,0,0,0,0,0,0,0,0,0,0,0
27600,0,0,0,0.132809785,0.054716439,0.0166835,0.30687833,0.035860645,0.017583348,4.831773822,0.783036899,0.202867003,0,0,0.014096098,69,1,0,0.297959184,1,0,1
27620,0,0,0,0.057762265,0.048067462,0.077742957,0.308422642,0.0442683,0.03010598,5.17976142,0.704135653,0.277421752,0.001141053,0.00232191,0.014979634,76.4,0.012244898,0.126530612,0.395918367,0.110204082,0,0.187755102
27700,0,0,0,0,0.11580687,0.017143905,0.153358504,0.113747309,0.014769792,4.474041345,0.781577712,0.210283299,0,0,0.008138989,0,1,0,0.297959184,1,0,1
27740,0.291290185,0.243316898,0.064084857,0,0.167218972,0.030449702,0.240153496,0.027428273,0,5.305456705,0.716403948,0.266467388,0.017128664,0,0,63.5,0.134693878,0.742857143,0.253061224,0.669387755,0,0.971428571
27780,0.31233403,0.31233403,0.054081978,0.099021026,0.059596323,0.009179999,0.203721395,0.033668243,0.055749938,5.123881028,0.681341571,0.307903761,0,0,0.010754669,88.3,0.857142857,0.885714286,0.175510204,0.163265306,0,0.885714286
27860,0,0,0,0.099021026,0.092850834,0.023326309,0.142898455,0.039098255,0.013145541,5.118069531,0.683785193,0.289907021,0.013034411,0.002845846,0.010427529,71.2,0.946938776,1,0.665306122,1,0,1
27900,0,0,0,0,0.167509787,0.026708324,0.337949646,0.134205004,0.014772833,5.250663919,0.74108746,0.23981822,0.000829649,0.002823285,0.015441386,62.7,0.012244898,0.126530612,0.395918367,0.110204082,0,0.187755102
27940,0,0,0,0,0,0.01659405,0.171815878,0.050142575,0.021961342,4.508219879,0,0,0,0,0,0,0.342857143,0.383673469,0.342857143,0.342857143,0,0.902040816
27980,0.284273242,0.284273242,0.077408107,0.196180766,0.013341675,0.011997747,0.271025956,0.013808202,0.029354648,5.220053144,0.311440797,0.665854963,0.003603401,0.008234334,0.010866505,62,1,0.595918367,0.224489796,1,0.685714286,1
28020,0.218077905,0.218077905,0.080009515,0.17289152,0.009741499,0.016728179,0.472968488,0.014720225,0.025276845,5.41953446,0.429712845,0.550685007,0.002323542,0.003205831,0.014072775,76.8,0.657142857,0.987755102,0.636734694,0.371428571,0,1
28060,0,0,0,0,0.050572044,0.011242764,0.167020011,0.078998506,0.050225661,4.999561141,0.639365323,0.338260812,0,0,0.022373865,48.1,1,0.040816327,0.395918367,1,0,1
28100,0,0,0,0.152978526,0,0.014378872,0.28554786,0.009443815,0.038198659,5.043900391,0.571760651,0.406216184,0.002084085,0.003827502,0.016111579,83.8,0.759183673,0.983673469,0.13877551,0.653061224,0,0.269387755
28140,0.181785762,0.160232538,0.039089733,0.166675876,0,0.012313678,0.351151341,0.018556428,0.018303384,6.327260415,0.50547007,0.473812337,0.000785258,0.001584145,0.018348191,57.9,0.33523427,0.488413992,0.37055271,0.407827796,0,0.524272825
28180,0,0,0,0,0,0,0.425256922,0,0.033642319,4.855936895,0.345762307,0.633638833,0.003970505,0.007582769,0.009045586,60,1,0.595918367,0.224489796,1,0.685714286,1
28260,0,0,0,0,0.029704378,0,0.188660941,0.034729602,0.023708076,4.746151381,0.715698893,0.259294671,0,0,0.025006435,0,0.604081633,0.889795918,0.563265306,0.469387755,1,1
28300,0,0,0,0,0,0.066605566,0.242886921,0,0.035740013,4.881053531,0.404748982,0.577159656,0,0,0.018091361,44.7,1,1,0.195918367,0.187755102,0,1
28340,0,0,0,0.160058682,0.004843079,0.011432837,0.156944613,0.016302601,0.030042516,4.676748464,0.739708181,0.24283481,0,0,0.017457009,0,0.914285714,0.624489796,0.363265306,0.620408163,0,0
28380,0,0,0,0,0.057923587,0.023122602,0.15127634,0.040527032,0.015928833,4.477511944,0.780785104,0.211152702,0.001151742,0.001055764,0.005854689,0,0.012244898,0.126530612,0.395918367,0.110204082,0,0.187755102
28420,0.279313963,0.231713662,0.05972034,0.290036038,0.020132639,0.005136309,0.440483075,0.035733134,0.01443839,5.46168907,0.578896461,0.384281991,0.008372897,0.003425947,0.025022704,60.2,0.314285714,0.126530612,0.204081633,0.2,0,0.795918367
28500,0,0,0,0,0.263935051,0.032732652,0.090456573,0.123020111,0.041119072,4.714690125,0.752531988,0.235141467,0.00028834,0.001838169,0.010200036,0,0.67755102,0.216326531,0.236734694,0.036734694,0,0.081632653
28540,0,0,0,0,0,0.000374623,0.151086289,0.010120087,0,4.139879086,0,0,0,0,0,0,0.342857143,0.383673469,0.342857143,0.342857143,0,0.902040816
28580,0,0,0,0.130166749,0.089026049,0.007363526,0.458052905,0.064885898,0.007557455,4.879657747,0.534947636,0.455578921,0.001165962,0.001061858,0.007245622,37.3,0,0.012244898,0.726530612,0,0,1
28620,0,0,0,0.031388923,0,0.022021526,0.256342867,0.022383499,0.020132375,4.558972426,0.575146839,0.410533994,0.003570195,0.00188107,0.008867903,0,1,1,1,1,1,0.942857143
28660,0.115613808,0.115613808,0.032851225,0.048067462,0.084338786,0.008563852,0.333177899,0.035541563,0.020601927,5.648082755,0.566867369,0.413742427,0.000316246,0.003354685,0.015719273,51.5,0.67755102,0.216326531,0.236734694,0.036734694,0,0.081632653
28700,0.101247822,0.087564685,0.028904913,0.017499665,0.050648257,0.020187619,0.358084014,0.014958534,0,5.486495654,0.766623225,0.218188145,0.011647345,0,0.003541284,60.2,0.396886042,0.820772739,0.337160598,0.628574824,0,0.98008586
28740,0,0,0,0.124843564,0,0.019104804,0.332425127,0,0.021913797,5.252039484,0.38294621,0.590566422,0.011236756,0.006295844,0.008954768,80.9,0.555102041,0.902040816,0.502040816,0.591836735,1,1
28780,0,0,0,0,0.089669825,0.005071196,0.181269642,0.1151544,0,4.498889227,0.505566529,0.482941282,0,0.002693482,0.008798707,0,0.67755102,0.216326531,0.236734694,0.036734694,0,0.081632653
28820,0,0,0,0.112720172,0.025330896,0,0.213534494,0.019816921,0.017107569,4.75401178,0.513569643,0.478897532,0.002076807,0.001020803,0.004435214,0,1,1,1,1,1,0.942857143
28860,0,0,0,0,0,0.247552564,0.333835311,0.018525446,0.02932304,4.476019646,0.649890591,0.330902018,0.001134614,0.003728017,0.014344761,0,0.012244898,0.126530612,0.395918367,0.110204082,0,0.187755102
28900,0,0,0,0,0,0.052239053,0.26292671,0,0.023187787,4.825562422,0.689103088,0.282851386,0.006725481,0.003975385,0.01734466,53.1,0.32244898,0.836734694,0.126530612,0.836734694,0,0.134693878
28940,0.212667485,0.161621983,0.044038323,0.187767756,0.077124051,0.02538828,0.371951461,0,0,5.931120577,0.645336264,0.334774222,0.019889513,0,0,62.8,0.134693878,0.742857143,0.253061224,0.669387755,0,0.971428571
29020,0,0,0,0.099021026,0.028085929,0.025092878,0.193874735,0.009196138,0.044723428,4.91556339,0.650972188,0.327418164,0.000196899,0.000295348,0.021117401,76.7,0.914285714,0.624489796,0.363265306,0.620408163,0,0
29060,0,0,0,0,0.132809785,0.077589836,0.096146739,0.009886734,0.049809594,4.784524576,0.544372379,0.440051054,0,0,0.015576567,0,1,1,0.195918367,0.187755102,0,1
29100,0,0,0,0,0,0.078642972,0.164315356,0.098522799,0.002475538,5.13526626,0.441455297,0.538286017,0.0071479,0.00061772,0.012493066,70.2,0.460798875,0.954185525,0.04842215,0.178863646,0.023412576,0.954185525
29180,0.210496714,0.142609842,0.034228373,0.128042441,0.017439215,0,0.327472399,0.043133358,0.011042688,5.69011985,0.680368314,0.302594111,0.006434195,0,0.01060338,87.8,1,1,0.383673469,1,0,1
29200,0.145973445,0.136611581,0.071179825,0.022555949,0.046405138,0.027745791,0.217898837,0.015643601,0.024956777,5.358964123,0.525224261,0.449698438,0.000152839,0.000129325,0.024795137,69.6,0.914285714,0.624489796,0.363265306,0.620408163,0,0
29260,0,0,0,0,0,0.175188385,0.106532101,0.170371877,0.02459749,4.420566304,0.689105996,0.284662741,0.007026231,0.003078158,0.016126874,0,0.32244898,0.836734694,0.126530612,0.836734694,0,0.134693878
29300,0,0,0,0.07874777,0.134869561,0.010938213,0.223422708,0.058854981,0.018434401,5.015271714,0.603780492,0.385304003,0,0,0.010915505,74.7,1,0,0.297959184,1,0,1
29340,0.37291074,0.184577847,0.005255556,0.19684254,0.025979994,0.006409923,0.283496865,0.088545595,0.01500806,5.319208112,0.677458421,0.303407073,0.006378169,0,0.012756338,78.3,1,1,0.383673469,1,0,1
29380,0,0,0,0,0.116179509,0,0.258271642,0.156971696,0.003901777,4.84489946,0.721384904,0.269777858,0.00121058,0.000847406,0.006779251,63.6,0,0.012244898,0.726530612,0,0,1
29420,0,0,0,0.193611212,0.032775884,0.015370486,0.183107401,0.05243281,0.003395708,5.317426042,0.750324837,0.237235831,0,0,0.012439332,19.4,0.514285714,1,0.440816327,0.616326531,0.302040816,1
29460,0.231241288,0.208456317,0.060785906,0.249644356,0.032903473,0.008626197,0.403804233,0.080115618,0.012841413,5.836462106,0.566883026,0.422567996,0.00175088,0.001238143,0.007559955,45.9,0,0.012244898,0.726530612,0,0,1
29500,0,0,0,0,0.014802907,0,0.134119826,0.033458899,0.026658082,4.107650826,0.778833465,0.213248878,0,0.001319609,0.006598047,0,0.67755102,0.216326531,0.236734694,0.036734694,0,0.081632653
29540,0.304492471,0.252256127,0.120979209,0.213416197,0,0.009732173,0.362741953,0.014415742,0.023282732,5.733196462,0.571687024,0.413386431,0,0,0.014926545,78.8,0.857142857,0.885714286,0.175510204,0.163265306,0,0.885714286
29620,0.223199046,0.158843872,0.051811011,0.19453825,0,0.027835305,0.311349516,0.030022802,0.027117018,5.737806266,0.407061416,0.574286226,0.002519431,0.002788119,0.013344808,82.4,0.657142857,0.987755102,0.636734694,0.371428571,0,1
29660,0,0,0,0,0,0.080867171,0.128171434,0.042137775,0.028299619,4.584218112,0.457693128,0.485061886,0.025501494,0,0.031743491,0,1,1,0.314285714,1,0,1
29700,0.293373237,0.264458727,0.051579175,0.119146904,0.065360175,0.010346939,0.321637351,0.052274775,0.012196789,5.436998614,0.378642338,0.611430326,0,0.003406582,0.006520754,87.9,0.67755102,0.216326531,0.236734694,0.036734694,0,0.081632653
29740,0.30695428,0.230026434,0.02168999,0.099021026,0.043289208,0.036574627,0.217339554,0.030343439,0.028956171,5.334592462,0.396921625,0.580305175,0.00408998,0.00502172,0.0136615,52.1,0.816326531,1,0.657142857,1,0,0.510204082
29780,0,0,0,0,0,0.028907674,0.175188385,0,0.023658543,4.508852795,0.296678519,0.684069031,0.004336137,0.004943197,0.009973116,0,0.816326531,1,0.657142857,1,0,0.510204082
29820,0.170710386,0.143561804,0.026532565,0.203291168,0.019362284,0.008805681,0.3485303,0.043571562,0.014291792,6.338855542,0.443078736,0.536637568,0.011279348,0,0.009004348,33.1,0.66122449,1,0.159183673,1,0,1
29860,0,0,0,0.085706881,0.007359503,0.013692605,0.313870037,0.015516079,0.011075478,4.928687674,0.657480619,0.331161305,0.005460118,0.000772658,0.005125299,84.4,0.869387755,1,0.534693878,0.648979592,0.310204082,1
29900,0,0,0,0,0.099021026,0.020458686,0.200859507,0.040203565,0.005762616,4.545010061,0.505786802,0.486362098,0.002098139,0.002098139,0.003654822,0,1,1,1,1,1,0.942857143
29940,0,0,0,0,0.083600973,0.031239024,0.335678802,0.109823447,0,5.080229525,0.290545424,0.685519792,0,0,0.023934784,59.9,0.791836735,1,0.334693878,0.828571429,0,1
29980,0,0,0,0,0.103972077,0.032899202,0.176673575,0.049074932,0,4.63738965,0.819211454,0.170691313,0.010097233,0,0,0,0.134693878,0.742857143,0.253061224,0.669387755,0,0.971428571
30020,0,0,0,0.057923587,0,0.030838748,0.300489313,0.020631797,0.023886928,5.10591874,0.602622831,0.370128,0.008062194,0,0.019186975,48.6,0.930612245,0.285714286,0.028571429,0,0,0.359183673
30060,0,0,0,0,0.06762199,0.016629263,0.130166749,0.117225774,0.032243645,4.550607431,0.819508128,0.165545168,0.002024653,0.00214375,0.0107783,0,0.012244898,0.126530612,0.395918367,0.110204082,0,0.187755102
30140,0,0,0,0.150181889,0,0.029566816,0.244307569,0.01690398,0,5.145286551,0.652193937,0.334003238,0,0,0.013802825,78.4,0.857142857,0.885714286,0.175510204,0.163265306,0,0.885714286
